# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7584986796637809,2.330726542635251,3.549496768875754,91.11401937993888,2.2754960389913426,2.9999999999999005,0.06551984406144569,0.0,8.573737106039863,0.0
 0.7618148818156089,2.3305757598246815,3.5570577662118694,91.14245162537912,2.2854446454468262,2.9999999999999667,0.06581842631378669,0.0,8.649919729591716,0.0
 0.7651071148322729,2.330421669120205,3.564596666131227,91.17092917670439,2.295321344496818,2.9999999999999325,0.06609736535082199,0.0,8.723571241885693,0.0
 0.7683759629675816,2.3302642740772277,3.5721141035451387,91.19944520629166,2.305127888902744,2.999999999999932,0.06635619052374234,0.0,8.794599495990905,0.0
 0.7716219984090987,2.330103578251158,3.579610713364916,91.2279927879496,2.3148659952272954,3.0,0.06659444714557221,0.0,8.86291381628006,0.0
 0.7748457817028781,2.3299395851974016,3.587087130501871,91.25656490144472,2.324537345108633,2.9999999999998623,0.0668116970463027,0.0,8.928425159927258,0.0
 0.7780478621582791,2.329772298471366,3.5945439898673137,91.28515443714684,2.3341435864748363,3.0000000000000346,0.0670075183791369,0.0,8.991046324017459,0.0
 0.7812287782339798,2.329601721628458,3.601981926372557,91.31375420093627,2.3436863347019385,3.000000000000035,0.06718150918196711,0.0,9.050692121024307,0.0
 0.7843890579062204,2.329427858224085,3.6094015749289126,91.34235691926607,2.3531671737186604,3.00000000000007,0.06733328622102266,0.0,9.1072795645524,0.0
 0.7875292190202561,2.329250711813654,3.616803570447691,91.37095524440932,2.3625876570607676,3.0000000000000355,0.06746248734304816,0.0,9.160728053782384,0.0
 0.7906497696259264,2.329070285952571,3.6241885478402045,91.39954175988592,2.3719493088777783,2.9999999999999645,0.06756877081422442,0.0,9.210959550298925,0.0
 0.7937512082981899,2.328886584196244,3.6315571420177637,91.42810898604388,2.381253624894569,3.000000000000036,0.06765181873024842,0.0,9.257898762272857,0.0
